login,post,posts_time,posts_dt,ticker
Zhukoffinance,"​​Утро на Бирже открылось с нулевым результатом — с начала торгов индекс прибавил 0,07%. 

Открытие нейтральное, объемов почти нет, торги идут очень лениво. Границы боковика, в котором застрял IMOEX — 2150-2170 пт. Объявленное Россией в одностороннем порядке рождественское перемирие не повлияло на котировки.

В индексе нет ни взлетов, ни падений. Хоть немного заметно растут Интер РАО ЕЭС $IRAO  (+0,86%), Юнипро $UPRO  (+0,59%), Сургутнефрегаз $SNGS  (+0,44%). Снижаются НОВАТЭК $NVTK  (-0,65%), НЛМК $NLMK  (-0,36%), X5 $FIVE  (-0,3%).

Вне индекса решили передохнуть Обувь России $ORUP  (-7,77%), Пермэнергосбыт $PMSBP   (префы -6,17%), ОВК $UWGN  (-4,28%). В рост устремился ЧМК $CHMK  (+26,94%), Красный Октябрь $KROT  (+6,28%), Ашинский метзавод $AMEZ  (+4,29%).

Сейчас возможны движения разве что во втором эшелоне на низкой ликвидности. Объем торгов еще и падает три дня подряд. И это укладывается в общий тренд: Мосбиржа тут подвели итоги торгов в 2022, и объем торгов акциями, расписками и паями составил 17,6 трлн рублей против 30,0 трлн рублей в 2021 году. Скучновато без «недружественных» институционалов. 

Доллар стоит $USDRUB  71,67. Евро — 75,4.

#учу_в_пульсе #прояви_себя_в_пульсе #пульс_оцени #пульс #новичкам #инвестиции #аналитика #анализ #акции #новости",12:26,2023-01-06,USDRUB
yakov_ykt,$USDRUB кто встает на покупку по 500 лотов?,12:23,2023-01-06,USDRUB
Marshmallow,"$USDRUB Прокачка газа «Газпромом» в страны Евросоюза через газоизмерительную станцию (ГИС) «Суджа» на российско-украинской границе сегодня, 6 января, составит 35,5 млн куб. м. 

Таким образом, менее чем за неделю экспортный показатель снизился приблизительно на 7,8 млн куб. м.

То есть в год около 13 млрд кубов, а раньше 130 млрд гнали за год.",12:19,2023-01-06,USDRUB
Stels1991,"$USDRUB Когда считаешь, что ты успешно инвестируешь на Российском рынке…
А потом смотришь на свой портфель в долларовом эквиваленте и плачешь…",12:15,2023-01-06,USDRUB
GorRaY,"$CRH3 странно, то пара $/₽ и пара $CRH3  ходили синхронно, а сейчас $USDRUB укрепился на 1%, а $CRH3 не укрепляется?? Или это сегодня решил потупить?",12:03,2023-01-06,USDRUB
Ksenia_Investor,"▪️Чиновники федерального резерва начали новый год, вновь заявив о своей обеспокоенности слишком высокой инфляцией в США, а президент одного регионального ФРБ заявил, что процентные ставки должны оставаться высокими до 2024 года, чтобы замедлить рост цен.

▪️«Я повысила свой прогноз до более чем  5%», — заявила президент Федерального резервного банка Канзас-Сити Эстер Джордж в интервью телеканалу CNBC, имея в виду свой прогноз ставки по федеральным фондам. «Я вижу, что мы будем оставаться там еще какое-то время, пока не получим сигналы о том, что инфляция действительно убедительно начинает возвращаться к нашей цели в 2%».

▪️Ее коллега из ФРБ Атланты Рафаэль Бостик сказал, что инфляция «слишком высока» и остается самым большим препятствием в США, повторив, что он и его коллеги по-прежнему полны решимости снизить рост цен до целевого диапазона.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$USDRUB",12:03,2023-01-06,USDRUB
FinanBlogger,"🔥Федеральный бюджет на 2023 год. Что уже пошло не так? Считаем курс доллара по бюджету🔥

05.12.2022 был принят Федеральный закон от 05.12.2022 № 466-ФЗ ""О федеральном бюджете на 2023 год и на плановый период 2024 и 2025 годов"".

В нем были заложены достаточно оптимистичные характеристики:
• уровень инфляции 5,5% на 2023 год,
• доходы 26130 млрд руб,
• расходы 29056 млрд руб,
• дефицит 2926 млрд руб.
🔸Основные макроэкономические показатели, запланированные в бюджете 2023 - 2025🔸

(🔍см таблицу)

Посмотрим для начала цены на нефть.

🔸Цены нефть🔸

(🔍см график)

В бюджете 70,1, а на графике мы видим 50. Т.е. недобор выручки по нефти уже около 30%.

🔸Цены нефть🔸

Самый дорогой газ был в конце августа - более 2500 usd. На конец 2022 - 854 usd.

(🔍см график)

В первые торговые дни 2023 газ уже опускался до 700 долларов. Беспокоят темпы снижения. Очень вероятно, что в ближайшее время мы и здесь перешагнем бюджетный ориентир. А если посмотрите график в истории, то предел снижения цен не совсем для нашего бюджета.

🔸Доллар, в связке с нефтью и газом и объемами экспорта нефти и газа🔸

В 2021 году мы экспортировали 203,5 млрд куб м. газа, а нефти - 230 млрд тонн. Тонна Urals - это примерно 7,28 баррелей. Тогда экспорт нефти 1674,4 млн баррелей.

Если предположить, что наши объемы просели не менее чем на 20% по газу (этой цифрой недавно поделился глава Газпрома Миллер), то в 2023 году мы можем продать 160 млрд куб м. По нефти прогнозируемая просадка на 2023 - около 50 млн тонн или 364 млн баррелей, т.е. общий объем экспорта нефти на 2023 может составить 1301,4 млн баррелей.

☝️Считаем наш нефтегазовый экспорт в долларах по бюджетным ценам. Расчеты пропущу, чтобы не перегружать публикацию цифрами, но общий экспорт нефтегаза 186,6 млрд руб. Для сравнения, в 2021 году нефти 110,2, газа 55,5. Т.е. показатели заложены очень высокие. Хотя это не мешает запланировать такой серьезный дефицит бюджета.

☝️А теперь посчитаем другую цифру. В параметрах бюджета заложены другие объемы экспорта газа и нефти. Нефти - 250 млн тонн или 1820 млн баррелей. По газу - 125,2 млрд тонн. Если перемножить на бюджетные ценники, то получим 74,1 млрд usd - экспорт газа и 127,6 млрд долларов - экспорт нефти. В сумме - 201,1 млрд долларов при курсе 68,3 или 13735 млрд руб.

☝️А теперь то же самое пересчитываем под сегодняшние цены нефти по 50,53 и газа по 750 под прогнозные объемы в первоначальном расчете.

☝️Получим: 120 млрд usd газа и 65,8 млрд долларов на экспорте нефти. Общая сумма 185,8 млрд usd или 12690 млрд руб при usd равном 68,3.

❗️Возвращаемся к плановой цифре 13695. Тогда доллар недооценен относительно 68,3 на 13735/12690-1=8,23%. Получаем справедливый курс при сегодняшних ценах нефти и газа относительно бюджетных параметров 68,3*108,23%= 73,92 рублей.
Сегодня $USDRUB торгуется около 72 рублей. Т.е. мы близки к уровню бюджетного равновесия.

А что будет при цене газа, на уровне бюджетного показателя 592,2?  Тогда расчетный курс для выравнивания под бюджетные параметры составит 85,5 рублей за доллар.

А если газ вернется к своим историческим ценам в 300 долларов? Аналогичный расчет покажет курс около 120 рублей за доллар.

🤔Такая вот получается грустная математика.

А куда дальше может пойти газ - оставим эту аналитику для наших политиков. Газом сегодня правит геополитика, здесь все непредсказуемо.

Но важно отметить, что бюджетные параметры - далеко не единственный ориентир критерий динамики рубля. При ценнике газа 300, доллара по 120 конечно же сразу не будет, а вот 80-90 с трендом на дальнейший рост - легко, и еще получим увеличение дефицита бюджета. И как будут закрывать уже не 3 триллиона, а например, 5?  Это или новые займы или эмиссия. Оба варианта не хороши. Первый - разрастание бюджетных расходов на обслуживание долга, второй - росту инфляций и обесценивание национальной валюты. И конечно же ни о какой инфляции 5,5% в этом случае не может быть и речи.

Продолжаем следить за развитием ситуации с ценами.

#пульс_оцени #прояви_себя_в_пульсе",11:47,2023-01-06,USDRUB
Empervest,"Получился насыщенный на события год (мягко говоря), поначалу если что-то и писал, то сейчас уже видно, что большинство написанного было мимо и лучше было просто наблюдать за тем, что происходит, сюда же добавились объемы на работе и свободного времени для мониторинга/анализа стало еще меньше.

Результаты года:
*только по закрытым сделкам

Сначала закрывал все прибыльные сделки, далее на освободившийся кэш покупал интересные на тот момент для меня идеи.

Постоянные новые вводные меняли восприятие текущей картины, некоторые эмитенты находились в портфеле меньше месяца, что не совсем мой стиль и вызывало больше нервотрепки, нежели концентрации (из-за новостного фона, чуть ли не каждый день заглядывал в терминал). Возможно, из-за всей этой неразберихи и попытками найти, что меньше всего пострадает, была сделана куча не нужных сделок. Более-менее адаптироваться получилось к августу.

Обиды

С учетом вышенаписанного за год вижу не так много моментов над которыми стоит горевать) Вот основные:

1)      $GAZP  + плечо — порезал счет в тинькоф на 50%. Хоть в таблице относительно это всего -17%, но в абсолюте это самый большой убыток) Стоит еще раз подумать насчет их использования, риск насчет самой бумаги принимал, но после рекомендации не ожидал такого разворота);

2)      $ — прекрасно понимал, что надо государству и компаниям не нужен низкий курс (но лично успел прикупить немного техники), однако не смог дождаться, когда все будет отрастать и раньше времени закрыл позицию и перенес все в GLTR, который забуксовал после сентября;

Остальное перейдет в опыт и седые волосы)) В этом году действия были лучше бездействия, как в случае с Альфой, когда надо было продавать/переводить и не надеяться, что у компании получится перенести активы, из-за этого Polymetal, Русагро, Яндекс зависли хз на скок.

Текущий состав портфеля

Субъективно пока не вижу много идей на рынке, которые стоило бы набирать несмотря ни на что. Поэтому портфель достаточно сфокусирован:

Пик2

В планах возможное сокращение КЗОС до 25-30% от портфеля. С остальными пока ничего делать не планирую, но если откроется возможность сделок с Яндексом и Русагро, то закрыл бы их.

Шорт лист на 23 год:

1)      $SBER  – пока рано покупать поскольку неизвестны дальнейшие условия «конца», последние месяцы показали, что рентабельность осталась на уровне, но этого пока мало, за ЧП надо еще смотреть будет;

2)      $FLOT  – немного взял, но пока еще думаю над этим

3)      $NVTK  – спг в моде при любой погоде)

4)      $USDRUB  — с учетом дальнейшего снижения цен на Urals, надо дальше девальвировать рубль

Негатив

Не буду писать про «события» их влияние понятно, но помимо них есть еще тг-каналы и инсайдеры, которые теперь могут беспредельничать на тонком рынке и им за это ничего не будет.

Помимо этого, возможно дальнейшее снижение ликвидности из-за оттока людей из РФ, которые продают все свои активы или переводят к зарубежным брокерам. Интересная тенденция, как мне кажется, этому сильно помогла пандемия, которая убрала понятия офиса и вообще фиксированного места работы, конечно, не у всех профессии.

Остается надежда, что дальше будет не хуже.",11:39,2023-01-06,USDRUB
cbr1000,$USDRUB Почему не дают 70,11:32,2023-01-06,USDRUB
Ksenia_Investor,"Судя по дисконту в январе, мы уже уходим ниже $50. 
~48-49$…
Боюсь, если ценники продолжат падать к 65. Рубль можно будет ждать выше 80.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$USDRUB",11:29,2023-01-06,USDRUB
john911911,$USDRUB так и будет болтаться в коридоре 70-72 года пол..... Одни манипуляторы на фондовом рынке,11:22,2023-01-06,USDRUB
Osoznavshy,"$SiH3 $USDRUB хорошо поехали. Я уже начинаю потихоньку сходить с этого поезда. Если сегодня доедет до цены на окончание 2022 года, буду рад, не доедет, всё закрою - меня вполне устраивает профит",11:22,2023-01-06,USDRUB
Ballroomdancer,$USDRUB пробой как вчера? Или ниже упадём?,11:19,2023-01-06,USDRUB
Zart89,"$USDRUB $SiH3 Есть большая вероятность, что бакс сделает прокол вверх из этого клина к уровню 74+- и только потом поедет вниз. Поэтому сейчас шортить опасно ещё. Если ниже 71 закрепимся, то можно пробовать с целью на 66. А пока что всё только за дальнейший лонг.",11:09,2023-01-06,USDRUB
Ksenia_Investor,"​​Индекс Доллара USDRUB

Пробили границу нисходящего канала!

Вчера я предупреждалa, что пойдут на штурм верхней границы канала. Дождались пробоя, но пока закреп слабый.

Проявите активность под постом, если готовы к сегодняшним торгам🔥
$USDRUB $SiH3",11:04,2023-01-06,USDRUB
Pr0fitGate,"Пока на текущий момент в валютах покупка есть но не такая как в предыдущие дни.

В целом идем в логике описанной еще до нового года по уходу в боковик. Если сегодня валюты откатят пониже то на следующей неделе могут продавить в нижнюю часть боковика.

Пока это все такие вероятности в которые не стоит лезть позициями. 

По рынку акций аналогично. покупать для меня пока слишком опасно. Может что-то интересное будет после окончания праздников. 

👉 И смотрите видео по инвестициям в недвижимость из предыдущего поста. Как инвестору лучше развиваться в плане мышления и на таких вещах тоже, даже если сами в недвигу не инвестируете.
$USDRUB $RIH3 $MEH3",11:03,2023-01-06,USDRUB
Ksenia_Investor,"Сегодня интересный день для рынков. 

🔥Традиционно в первую пятницу месяца выйдет отчет по рынку труда США. $USDRUB Накануне после статистики по заявкам по безработицы в Америке все начало резко снижаться. 

✔️Кроме того, сегодня в Европе выйдут данные по инфляции. 

▪️Так что день обещает быть насыщенным и интересным. 

✅Добавим, что германский DAX в отличие от страдающих американских индексов в начале года выглядит просто феноменально.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉",10:59,2023-01-06,USDRUB
casinoroyale7,$USDRUB $EURRUB,10:50,2023-01-06,USDRUB
BullisHInvestor,"Цель 10% за месяц достигнута за 3 торговых сессии.
А ещё победил в турнире Дня.

Основной упор вчера был сделан на хорошо отчитавшийся  $RIOT , который единственный из Криптоакции показал положительную динамику.
Акцию уронили в начале сесии вместе с рынком, а потом откупили от скользящих. (См. 6-7 фото)

Где ставить лимитные заявки, если Вы считаете, что отчёт хороший, а цену давят вниз необоснованно - ищите во вчерашнем посте про китайские электрокары.

Хорошее закрытие вечером может говорить о продолжении тренда вверх.
Январь - исторически сильный месяц в криптозимах. (См.2 фото)

2 лучшая акция за вчера - $FTCH 
Farfetch Limited вместе со своими дочерними компаниями предоставляет онлайн-рынок модных товаров класса люкс в США, Великобритании и за рубежом. Он работает в трех сегментах: цифровая платформа, платформа брендов и магазины в магазине.
На других счетах у меня средняя около 6-7
Цена на акции откопало свое дно и возможно начала формировать паттерн Чашка с ручкой. (См. 3 фото)

Не забывайте, что сегодня пятница - обычно идёт продолжение тренда четверга и фиксация прибыли за неделю. Американские индексы плавно снижаются - особо фиксировать нечего. В теории распродажа может усилиться. Но это лишь в теории.
Я продолжаю делать ставку на Китай и китайские акции.
Они чувствуют себя лучше американского рынка. Просадка на премаркете составляла вчера 4-5% по основным лидерам китайского ритейла - $JD и $BABA  - была полностью выкуплена и даже закрыта в плюс. (См.4 фото)

После заявлений ВВП о прекращении огня на 1.5 дня реакции у российского рынка нет совсем.
Курс $USDRUB остался практически без изменений, Индекс МосБиржи открылся в пятницу небольшим снижением. Я вчера сделал попытку отыграть позитивные новости через нашу нефтянку, но это было безуспешно.
Надеюсь, это перемирие выльется во что-то большее, чем 1.5 дня без огня с нашей стороны.
Интересно,что другая сторона перемирие не планирует .
Как на это будут смотреть Европейские лидеры - посмотрим.
🍿🍿🍿

Если информация была для Вас полезна- подписывайтесь на Профиль и ставьте реакции под этой записью.

#турниры #теханализ",10:32,2023-01-06,USDRUB
BearMarket,"📌 КРАТКИЙ ЭКСКУРС ПО ПРОИСХОДЯЩЕМУ НА РЫНКЕ

Доброе утро, друзья !
Американцы за 3 торговые сессии в этом году ничего путного не придумали, кроме как стоять в боковике.
Ни способны даже “минутки от ФРС” , в которых главное было сказано:
— никто из членов ФРС не ожидает/не считает необходимым понижение ставки в 2023г.
— уместно дальнейшее повышение ставки.
Сегодня в 16:30 выходит важный для ФРС ежемесячный отчет по Nonfarm payrolls — это количество новых рабочих мест в несельскохозяйственных секторах экономики , но уже от министерства труда США.

3790 по S&P 500 $SFH3 и 10750 NASDAQ $NAH3 как уровни, интересные для медведей, которые в свою очередь жаждут дальнейших продаж.
______________

🇷🇺 Российский рынок

Глядя на динамику индекса МосБиржи $MXH3 понимаешь, что эти ребята тоже противятся идти в рост.
Закрытие сегодняшним днем под уровнем 2150 по индексу, как потенциальный признак к тому, что открывается дорога на 2064 и 2120.

С конца декабря приметил для себя ПИК $PIKK на пробой уровня 580 в шорт. Потому если МОЕХ пойдет по вышеописанному сценарию, ПИК - первый претендент на сделку.

⁉️ А какую бумагу на российском рынке отслеживаете вы?
______________

🛢 Сырье.

Среди сырья интересны нефть и газ.

— Нефть $BRH3 интересна тем, что стоит на поддержке в 81,6-82,5.
Какие-никакие, но признаки на остановку подает. Для формирования разворотной базы 81,6 терять вообще никак нельзя.
Я бы тут пока посмотрел: сигналов на покупку не видать.

— Ну и конечно же “горячо любимый” газ $NGF3 .
Изначально отмечал уровни по газу как 4-4,3. И вот, по закрытию среды, увидел что-то на подобии молота и удержании уровня 4,3. Открывал лонг со стопом под лой 4го января - тщетно. Вышедшие вчера запасы по газу сломали планы Медведя, что “катапультировало” косолапого из позиции.

По-настоящему интересно, что сподвигнет газ к развороту, ибо падение в более чем 60% по сырью - не есть нормально.
На сегодняшний день у фьючерса на натуральный газ (не база NYMEX, а именно наш фьючерс МОЕХ) стоит задача - удержать уровень 4.
Да простят меня “быки” по этому инструменту, но если этот уровень теряем, то дорога ему на 3,15 и 3,5.
______________

💰 Вкратце по доллару $USDRUB $SiH3

Да, что на графике доллара, что на фьючерсе уже давно виднеется что-то по типу “двойной”, а то и “тройной” вершины. Но не забывайте, что для исполнения этих фигур есть главное условие: пробой ключевого уровня, т.е. - “шеи”. 
Ключевым уровнем здесь вижу 67000.

Поэтому пока его не пробили, развороту по доллару не бывать.
______________

❤️ Хорошего продолжения выходных, друзья !
На связи 🐻

#пульс_оцени
#прояви_себя_в_пульсе",10:32,2023-01-06,USDRUB
Thor_INV,"Доллар скоро по 65₽ 🔽

◻️ Доллар/рубль часто любит импульсно взлетать вверх, загоняя паникёров, а потом сильно корректироваться вниз. 

◻️ Перед вами логарифмический график $USDRUB 🇺🇸 с 2004г (1 фото) и индикатор RSI дневной тайм фрейм на (2 фото). Каждый раз, когда индикатор RSI обновлял уровень 88.6, рубль ставил максимум и шёл в укрепление. Ниже я привёл статистику. 

◻️ День касания индикатором RSI 88.6 пунктов / кол-во дней от сигнала RSI, после которого рубль начинал обратное движение / процент снижения до ближайшего ""дна"" от максимума:
➖ 9 мар 2022 - 1 день (-58%)
➖12 мар 2020 - 5 дней (-17%)
➖16 дек 2014 - 0 дней (-35%)
➖30 мая 2012 - 3 дня (-12.7%)
➖26 сент 2011 - 6 дней (-12%)
➖15 янв 2009 - 16 дней (-25%)

◻️Из этой статистики можно сделать вывод, что сигнал рабочий. Последний раз касание RSI уровня 88.6 было 21 декабря на уровне 70.9₽. Моё предположение, что в январе курс будет 65₽, в силе, поэтому я на 100% в рублях. От дружественных $HKDRUB и $CNYRUB избавился полностью (по выше перечисленным причинам). Их тоже жду на 7-10% ниже. Когда доллар/рубль упадёт к 65, начну снова покупать дружественные валюты. 

#псвп",10:24,2023-01-06,USDRUB
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•📉 Уолл-стрит вчера закрылась снижением на фоне публикации протокола заседания ФРС.

•💸 В четверг #доллар #США немного вырос, но существенно подняться ему не удалось, потому что воздействие новых сигналов о склонности ФРС к жесткой политике было нивелировано усилением спроса на рискованные активы, который спровоцировало ослабление карантинных мер в Китае - Reuters.

•🇺🇸 Из опубликованных протоколов ФРС следует, что руководители центробанков находят необходимым замедлить темп повышения ставок, но главной задачей считают сдерживание инфляции и обеспокоены ""ошибочным мнением"" финансовых рынков о том, что их решимость ослабла.

•📊 Стратег #JPM считает, что фондовый рынок ведет себя так же, как до рецессии 1969 г. 

•🇷🇺 Путин поручил Шойгу ввести с 12:00 6 января до 24:00 7 января режим прекращения огня на Украине.

•🇺🇦 Зеленский назвал предложение России о временном прекращении огня на рождество попыткой скрыть подготовку к «агрессии против Европы».

•💵 Средний курс доллара США со сроком расчетов ""завтра"" по итогам торгов вчера составил 71,72 ₽.

•🔌 Mercedes-Benz инвестирует более 500€ млн в сеть электрозарядных станций Северной Америки.

•🚘 $TSLA вновь снизил стоимость электромобилей Model 3 и Model Y в Китае на 6 - 13.5%.

•🚘 $GM вернула себе лидерство на рынке США в 2022 году, обойдя по продажам Toyota.

•📶 $QCOM и Iridium объединили усилия, готовясь обеспечить пользователям ОС $GOOG Android отправку сообщений через спутники.

•🅰 $9988 #BABA планирует управлять своими операциями в Европе из Турции.

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

🏆 БУДУЩИЕ ЛИДЕРЫ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/1e5759bd-5d49-4441-a104-a439819f4678

🎓 СТАТЬ КВАЛОМ, БЕЗ ПРЕМИУМА И $:
https://www.tinkoff.ru/invest/social/profile/GMR/c764fa06-7c36-40e2-b043-3aa1f8c8d2c7

❔О СТРАТЕГИЯХ И ПОДВОДНЫХ КАМНЯХ:
https://www.tinkoff.ru/invest/social/profile/GMR/f9f4aed7-e3a7-4b4c-92e9-71f5972791aa

🔥 СТРАТЕГИИ
🚀 &Go USD на +56%. Долетим до +100% и ребалансировка. Момент для входа хороший. Из всех USD стратегий она обладает наибольшим потенциалом сейчас.

😎 &Антикризисная легендарная рублёвая стратегия, которая не падала никогда. При нынешнем рынке РФ я склонен заходить в него, обладая какой-то информацией, делать за час 10-30% и снова выходить в кэш. Такие шансы могут выпадать несколько раз в год, поэтому пока движения по стратегии происходят редко.

⭐️ &Потенциал кратного роста USD используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗
#новости #стратегии $USDRUB #Россия",10:21,2023-01-06,USDRUB
Auditor,"$USDRUB ну вот сегодня 6 января, что там с евроклиром? Завтра последний день. Накуканили не иначе…",10:08,2023-01-06,USDRUB
30letniy_pensioner,"#новости 

🎄Объем торгов на МосБирже в 2022 году:

-  все рынки: +4.6% до ₽1.1 квадрлн. или $13.9 трлн.
-  рынок акций: -41% до ₽17.6 трлн. или $244 млрд.
-  срочный рынок: -51% до ₽78 трлн. или $1.1 трлн.
-  денежный рынок: +41.2% до ₽672 трлн. или $9.3 трлн.
То есть упало всё, кроме торговли валютой. За счёт этого и рост. 🤷‍♂️ $MOEX 

🎄Саудовская Аравия снижает все цены на нефть для Азии на февраль. 

Похоже нефть будет дешеветь и для российских компаний... Тогда нужно рубль обесценить, чтобы доходы в бюджет были на уровне. $USDRUB $ROSN 

🎄 Сеть ресторанов McDonalds в Казахстане прекращает работу под этим брендом из-за ограничений в поставках. 
Вам кстати какой логотип больше нравится? 
$MCD Кумыс и точка - нормальное название?) 

🎄 Путин поручил ввести режим прекращения огня по всей линии боевого соприкосновения сторон на Украине с 12:00 МСК 6 января до 24:00 7 января. 

#псвп #30летнийпенсионер",10:04,2023-01-06,USDRUB
PW__investing,"Сегодня последний торговый день в ""песочнице"" по $USDRUB и $SiH3, всю эту неделю торговали без объемов вообще и я рискну предположить что с большой вероятностью в первый же торговый час понедельника юрики вернут все на свои места, поэтому все текущие движения и ""пробития"" выглядят крайне сомнительно.

Шортить, пожалуй, не рискну, потциальное движение вниз небольшое, всего 2-3%, а вот наверх можем улететь очень и очень высоко, поэтому пока придерживаюсь своего плана и жду бакс по 70.20, а фьюч в районе 70600.",10:03,2023-01-06,USDRUB
Arpeccop,"$USDRUB
Эля, засади уже ракетчиков на тонком рынке по 75 и отправь прямым рейсом на 65. Все в лонге, кого еще куканить?",9:57,2023-01-06,USDRUB
valera_malibu,"Дорогой тех. анализ, если ты существуешь - дай знать пожалуйста 🙏
$USDRUB",9:47,2023-01-06,USDRUB
CashflowTime,"$TMOS $MMM3 
⚡️Российский фондовый рынок завершил вчера основную торговую сессию небольшим снижением. Индекс МосБиржи #IMOEX закрылся на отметке 2156,67п., потеряв -0,54%. В лидерах роста были акции $GEMC +2,8%, $DVEC  +2,5% и Аэрофлот $AFLT  +2,2%. Котировки валютной пары $USDRUB практически не изменились и составили 72,18 (+0,25%).

📉График индекса МосБиржи закрылся ниже важного уровня 2165п. Это является плохим признаком. Возможно, мы опять увидим коррекцию в район 2123п. Долгосрочно это не отменяет восходящий тренд. Ожидаемый приход на рынок новых денег после выплаты дивидендов должен поддержать котировки основных эмитентов. Цель роста по-прежнему остается 2368п.

⁉️Ваше мнение по рынку прямо сейчас?
👍Вырастет 👎Упадет  🔥Наблюдаю

Полезно👍 
✅Подписывайтесь на наш канал 
#учу_в_пульсе #аналитика #акции #инвестиции #прогноз #новичкам #идея #пульс",9:41,2023-01-06,USDRUB
CorolVIPSa,$USDRUB 80 делай уже потом 159,9:39,2023-01-06,USDRUB
Future_Trading,"Доброе утро ☀️ 

📰 Экономические события сегодня:

10:00 - Индекс цен на жилье в Великобритании 🇬🇧 ( $GBPRUB ) (Важность: 6/10) ❕

11:30 - Международные резервы Гонконга в долларах 🇭🇰 ( $HKDRUB ) ( Важность: 5/10) 💤

12:30 - Индекс деловой активности в строительном секторе Великобритании 🇬🇧 (Важность: 7/10) ❗️

13:00 - Индекс потребительских цен и объем розничных продаж в Европе 🇪🇺 ( $EURRUB ) (Важность: 8/10) ‼️

16:30 - Уровень безработицы в США 🇺🇸 ( $USDRUB ) (Важность: 9/10) ❗️❗️❗️

18:00 - Объем промышленных заказов в США 🇺🇸 (Важность: 7/10) ❗️

19:15 - Выступление управляющего ФРС Кука 🇺🇸 ( $SFH3 ) (Важность: 7/10) ❗️

19:15 - Выступление представителя Европейского ЦБ Лейна 🇪🇺 ( Важность: 8/10) ‼️

21:00 - число активных буровых установок в США ⛽️ ( $BRG3 ) (Важность: 7/10) ❗️

При трейдинге важно понимать, когда сделка попадает под возможное влияние новостного фона, именно тогда, в случае негативного/позитивного фона, технический анализ может перестать работать.〽️

Спасибо за внимание! 🙏
Буду рад подписке 😌",9:33,2023-01-06,USDRUB
reach_beach,"$USDRUB

Let's Go Brandon",9:29,2023-01-06,USDRUB
KonstantinInvestments,"С нового года прибавляют депозитарные расписки, фото прикрепил (доходность с начала 2023 года). Люди начинают верить (я в их числе), что рано или поздно по ним будут платить дивиденды, да и цена акций подрастет, на первой месте пока Globaltrans $GLTR
Ждем разморозки иностранных бумаг, дивидендов по ним, в общем стали долгосрочными инвесторами, особенно с фондами FinEx.

НЛМК тут понятно - отказ от выплаты дивидендов и сразу в аутсайдеры. $NLMK 

Росстети разные - дивидендный гэп. По фундаменталу не плохо смотрится $MRKP Центр и Приволжье.

Татнефть: последний день с дивидендами 6,86 ₽, около 2%. $TATN $TATNP
$USDRUB на отметке 72р . Хотел вчера заказать флешку USB и зашел на Алиэкспресс, потом понял, что по ценам выгодней купить у нас в магазине с гарантией да и дешевле и ждать не надо когда доставят, еще и USB 3.0 с увеличенной скоростью чтения и записи.",9:24,2023-01-06,USDRUB
